pid,Price,tid,Sale_Year,Home_Size,Parcel_Size,Beds,Age,Pool_Val,CBD_DIST,X_Coordinate,Y_Coordinate
3390,202.639,486,2003,1666,212657,3,15,0,25754.28,451551.3,1516677.0
3391,273.173,3015,2003,2188,9927,5,8,0,2976.98,539932.3,1539434.0
3393,135.798,6995,2003,1648,11132,3,15,0,30976.85,635738.9,1518673.0
3394,237.606,7281,2001,2336,8583,4,6,1,17855.07,497889.6,1485613.0
3395,171.705,8736,2004,2166,7071,3,2,0,21162.35,534688.2,1461644.0
3396,35.345,433,2001,1021,9080,3,36,0,7602.17,510780.7,1537718.0
3397,67.822,1351,2003,924,7263,3,13,0,12607.77,540343.9,1490088.0
3399,80.241,7622,2000,1158,6983,3,9,0,6505.6,530677.9,1552040.0
3400,138.363,2887,2001,1477,11442,3,31,1,5953.48,541890.4,1512876.0
3401,162.148,2864,2004,1661,5047,3,9,0,17557.79,592460.2,1531170.0
3402,99.288,3643,2000,1538,8769,4,20,0,11481.68,569401.2,1516090.0
3403,384.289,8102,2003,2215,9457,3,0,0,5050.02,550211.1,1537268.0
3404,83.736,3612,2005,1152,7500,3,34,0,9905.96,565507.4,1541880.0
3405,126.03,6423,2004,1296,2946,2,15,0,14550.84,578587.5,1550239.0
3406,185.423,7886,2004,1995,6322,4,11,0,17034.99,512740.1,1479741.0
3410,99.524,8846,2000,966,7631,2,40,0,3015.4,536085.2,1521280.0
3413,211.298,2790,2004,2346,8124,4,11,1,17084.68,590682.6,1526080.0
3414,342.136,7633,2000,3061,21306,3,11,0,4728.94,544600.5,1543161.0
3415,213.16,8754,2003,2178,6083,4,0,1,21355.36,604153.6,1520737.0
3416,129.88,2098,2004,1409,6052,3,18,0,17597.3,525444.3,1474113.0
3418,129.768,1702,2000,2005,21765,4,7,0,11818.14,499932.7,1548013.0
3420,150.938,5214,2001,1680,8247,3,30,0,3154.32,543295.9,1525130.0
3421,198.151,1889,2003,2400,11468,4,0,0,21399.29,466003.8,1517150.0
3422,119.882,4366,2002,1450,8761,3,21,0,5649.93,552852.8,1535485.0
3423,117.843,874,2002,1741,11932,3,8,0,12785.64,496984.1,1549208.0
3424,202.079,2169,2002,2354,9368,4,5,0,19673.39,599403.3,1531267.0
3425,225.872,8487,2003,2280,12178,4,0,0,13879.55,569716.1,1501799.0
3426,295.445,2596,2004,3245,9644,4,0,0,15810.26,483472.0,1523741.0
3428,191.38,2108,2004,2716,11572,4,14,1,12054.23,570102.4,1513169.0
3430,121.267,6148,2004,1278,8558,3,45,0,5116.04,551210.5,1527381.0
3435,317.384,5219,2002,2775,14494,4,12,1,12036.75,496591.0,1521205.0
3436,159.648,6158,2002,2160,6000,4,0,0,12647.61,568870.8,1507335.0
3437,320.142,7294,2004,2957,11050,4,0,0,21189.57,470223.5,1505379.0
3438,88.37,7998,2000,1378,5415,3,12,0,10299.79,559810.3,1508317.0
3439,2968.053,3730,2005,7269,105731,5,8,1,19072.9,474538.1,1514292.0
3440,78.29,5366,2004,975,9016,3,34,0,9134.75,505663.5,1538007.0
3441,235.707,5844,2000,3291,230292,3,27,1,29812.21,465317.6,1599955.0
3443,186.572,6761,2005,1530,5499,3,17,0,21211.95,522952.6,1462503.0
3444,217.429,3447,2002,2428,6071,4,0,1,9979.27,536476.6,1498387.0
3445,110.496,4423,2001,1511,5500,3,8,0,9333.62,565370.8,1533517.0
3446,77.462,1429,2001,1176,10982,3,37,0,7205.03,558480.4,1530752.0
3447,260.362,7876,2003,2676,13413,4,0,0,13956.87,575813.8,1510627.0
3449,127.804,5475,2004,1450,7197,3,0,0,29016.27,628848.7,1515917.0
3450,104.083,3124,2003,1666,9240,3,41,0,5155.35,533299.5,1514248.0
3451,250.552,1233,2000,2080,6484,3,1,1,20767.81,602426.1,1522307.0
3452,110.587,9659,2004,1140,8809,3,19,0,9093.14,509041.4,1546106.0
3454,693.403,7415,2002,4618,16862,6,1,1,19343.33,492783.4,1483540.0
3458,99.422,9419,2002,1189,7559,3,43,0,10043.24,529266.3,1498610.0
3459,107.117,4237,2001,1368,21248,2,20,0,10162.2,517578.8,1559872.0
3460,137.803,5724,2004,1562,5202,3,15,0,15487.44,500787.4,1568837.0
3461,128.193,6792,2004,1334,6312,4,0,0,16377.69,483025.8,1545416.0
3462,224.19,32,2003,1715,25999,4,46,0,20069.82,475162.8,1503366.0
3465,147.446,9507,2002,1921,10631,3,13,1,13567.88,503440.6,1562685.0
3466,152.09,7171,2001,1955,5500,4,2,0,15881.51,520311.8,1481040.0
3468,229.26,5069,2005,2038,12116,4,10,0,18401.43,595223.8,1530300.0
3471,67.615,3304,2002,2145,7045,6,45,0,2131.46,530699.4,1525457.0
3472,198.407,3825,2002,2226,11057,3,42,0,10964.19,548472.3,1564398.0
3474,83.349,4307,2000,1500,10002,3,45,0,6131.24,554702.4,1527895.0
3475,70.11,6690,2000,1294,4275,2,13,0,30461.27,633929.3,1517865.0
3476,265.787,2979,2003,3356,8626,5,0,1,12457.81,574542.0,1521344.0
3477,118.541,5479,2002,1456,8699,3,5,0,11359.91,498447.3,1539211.0
3478,254.841,7388,2002,2032,22552,3,13,0,17422.12,479045.2,1518578.0
3479,424.979,4183,2004,2883,7569,4,0,0,5308.85,549504.8,1540501.0
3480,86.883,3213,2002,971,6759,2,37,0,5078.68,544282.8,1517365.0
3482,144.375,4994,2001,1279,8272,2,29,0,3798.2,546724.9,1527349.0
3484,128.242,2122,2002,2036,8818,4,11,0,10764.18,509651.3,1555871.0
3487,171.596,7589,2004,2107,5839,3,8,0,13456.12,577635.2,1520208.0
3488,85.757,1004,2000,1132,4500,2,14,0,17403.16,591951.1,1530670.0
3489,142.298,9007,2004,1453,9188,3,50,0,4687.16,548323.1,1538497.0
3491,142.021,5031,2000,1908,5547,3,0,0,20284.17,601402.3,1531976.0
3492,203.949,7542,2003,2158,10048,3,13,0,11324.56,498390.0,1523816.0
3493,247.23,4913,2004,2385,10327,3,14,1,14349.48,488061.5,1536573.0
3494,100.495,7029,2001,1421,5863,3,15,0,18882.39,537823.6,1469198.0
3495,212.893,8863,2004,2188,6432,3,0,0,16563.22,480828.1,1524927.0
3498,173.238,458,2001,2510,8091,4,0,0,21025.32,534296.1,1462096.0
3499,341.544,7273,2004,3739,11475,5,0,1,21172.27,466763.8,1517152.0
3500,163.373,6642,2004,1708,13970,4,16,1,18733.15,502449.4,1583357.0
3501,128.125,7826,2001,1611,9948,3,6,0,21597.64,484226.4,1580723.0
3502,197.061,9691,2003,2247,18326,4,17,1,21951.37,496950.9,1592375.0
3505,112.079,7318,2000,1680,9280,2,21,0,15436.75,513222.2,1485277.0
3506,114.776,3264,2002,1599,5520,3,0,0,19014.57,472434.4,1531702.0
3508,133.524,2449,2001,1687,5251,3,9,1,18400.24,521829.2,1472126.0
3512,80.447,3487,2004,912,2987,3,14,0,1892.74,530376.9,1526773.0
3513,115.185,542,2004,1232,9876,3,18,0,17991.62,501500.8,1579835.0
3515,129.818,9417,2001,1588,12266,4,0,0,19101.67,543438.2,1469011.0
3516,145.042,6251,2004,1464,13012,3,29,0,3083.77,542881.1,1537239.0
3517,62.05,333,2001,1614,8818,4,19,1,9522.21,566072.2,1532088.0
3519,247.125,6710,2003,2309,9347,3,0,0,22646.43,585762.4,1476962.0
3521,161.716,2692,2004,1664,10793,3,18,0,13035.08,492384.5,1536390.0
3523,115.321,9809,2002,1510,18505,3,18,0,11990.61,503522.4,1554932.0
3524,134.011,8130,2002,1632,7192,3,0,0,21205.02,600576.5,1553935.0
3526,157.174,9245,2004,1834,5252,3,0,0,21471.46,604797.3,1539539.0
3527,82.345,8920,2000,1130,3962,4,6,0,9780.01,563825.9,1517319.0
3528,179.391,1853,2002,2324,12601,3,0,1,14779.31,487074.4,1539555.0
3529,197.221,1327,2002,2656,12000,4,9,0,16109.66,482048.8,1528125.0
3531,134.462,6360,2005,1307,10893,3,20,0,11045.23,502021.6,1546500.0
3532,180.386,9655,2004,1682,2373,3,1,0,22387.51,607172.1,1518210.0
3533,126.741,419,2001,1345,5366,3,0,0,23721.67,457790.6,1519891.0
3534,213.025,1994,2004,2523,9000,4,0,0,25873.91,619446.0,1538316.0
3535,180.753,4565,2001,1901,9000,3,0,0,23952.25,484561.1,1591529.0
3536,287.333,6597,2004,1240,6262,3,5,0,2126.19,532458.0,1537658.0
3537,208.569,4038,2000,2508,10088,4,0,0,9802.67,548526.6,1501979.0
3538,79.851,9451,2001,1507,4958,3,13,0,21574.35,487773.9,1584000.0
3539,133.499,7433,2004,1308,4939,2,15,0,21275.88,524670.5,1462015.0
3541,144.304,6164,2002,1480,6428,3,1,0,19394.97,517609.2,1469820.0
3542,143.52,890,2003,1709,4401,3,0,0,23357.04,459033.7,1519724.0
3543,137.928,6084,2000,1737,8858,3,4,1,20089.67,541051.9,1465459.0
3546,178.263,1190,2004,2143,10928,3,20,0,17173.99,513838.7,1478791.0
3547,124.411,9918,2003,1452,12868,4,8,0,19121.47,474062.5,1546744.0
3550,207.469,3358,2003,2482,12907,4,7,1,20013.11,503413.6,1588776.0
3552,398.545,3661,2003,4435,50020,3,42,0,3452.94,524402.0,1535520.0
3555,221.128,9103,2004,2306,9180,4,0,0,21760.79,585330.8,1480592.0
3556,119.358,8350,2000,1528,8928,3,4,0,20454.73,598663.8,1551899.0
3557,171.75,1813,2004,2020,6996,4,13,1,21374.43,541589.3,1461273.0
3562,248.045,9707,2004,1916,8705,3,12,0,20135.81,494301.8,1478904.0
3565,97.244,1451,2000,1183,6150,3,10,0,14479.16,581476.8,1521997.0
3566,65.68,991,2004,712,9519,2,39,0,8411.8,535483.0,1503498.0
3567,100.874,1799,2005,1015,7150,3,46,0,5662.53,516794.1,1535553.0
3568,344.903,6062,2005,2945,11437,4,7,0,12606.27,497216.2,1513880.0
3569,142.445,625,2003,1861,2919,3,0,0,23139.12,609034.1,1514917.0
3570,181.086,3539,2001,2576,6081,3,0,0,16102.02,586376.3,1519421.0
3573,170.784,2501,2004,1092,8813,2,35,0,3605.74,527552.8,1540425.0
3574,132.888,4271,2000,1618,5175,3,8,0,17283.38,511634.0,1479337.0
3575,120.156,19,2004,1632,8174,3,31,1,8311.57,513214.6,1547729.0
3577,87.76,9701,2004,1144,7484,2,43,0,12444.69,544855.8,1491503.0
3579,173.015,8772,2003,1852,10483,3,5,0,17180.35,478700.8,1525799.0
3580,86.036,8039,2003,1100,6178,3,19,0,8242.88,519676.2,1508692.0
3581,119.705,3690,2002,1628,11199,3,12,0,13996.04,494292.3,1552688.0
3582,78.79,9407,2002,1194,6755,3,37,0,11138.4,514208.3,1561277.0
3584,115.136,7292,2000,1590,5472,3,6,0,16836.2,533942.5,1475849.0
3585,152.964,8517,2001,1578,5381,3,0,0,23264.09,610036.9,1517889.0
3586,176.223,2440,2003,1812,7932,4,10,0,16601.19,480468.8,1527533.0
3588,81.324,3115,2005,1080,13397,3,21,0,18452.05,489999.1,1571804.0
3590,133.837,2101,2002,1855,9516,3,0,0,6800.96,535917.0,1508803.0
3592,81.749,9415,2001,1033,2080,3,4,0,20136.5,537113.2,1465050.0
3594,269.485,6128,2003,3098,5651,4,0,1,19504.89,544105.7,1467758.0
3595,105.944,4495,2000,1470,8250,3,3,0,18022.76,503377.3,1581188.0
3598,138.921,5304,2000,1536,10004,3,15,0,4024.35,546064.9,1538052.0
3599,79.298,8965,2001,1256,8342,3,38,0,7261.54,513327.9,1541362.0
3600,390.469,6842,2004,2557,23344,4,13,1,20659.09,468617.5,1516531.0
3601,163.585,509,2000,2563,5824,4,0,0,13807.94,578163.3,1544378.0
3604,173.146,2530,2003,2057,5500,3,6,1,17824.55,518113.2,1475040.0
3607,110.415,8581,2002,1201,7504,3,15,0,17863.21,521394.8,1474033.0
3608,132.772,565,2004,1279,7113,2,11,0,19212.13,596490.6,1544307.0
3609,364.348,2618,2000,4093,16814,5,-2,1,8671.7,546447.6,1557081.0
3611,92.199,3549,2002,1800,2183,3,0,0,929.51,531835.3,1530550.0
3612,100.729,5705,2004,888,5607,2,52,0,5755.05,541072.6,1548929.0
3614,140.041,5948,2003,1682,2108,3,0,0,22421.57,607308.6,1518340.0
3615,77.286,8032,2003,1181,3998,3,12,0,7488.02,510653.5,1526723.0
3616,250.506,2844,2001,3192,17734,4,13,1,16575.41,492984.8,1496345.0
3617,157.073,6069,2001,2014,6374,4,0,0,16066.42,586219.4,1519259.0
3618,291.719,1896,2003,3783,9610,5,0,1,21133.14,510977.3,1465973.0
3619,112.147,3622,2001,1695,9495,4,25,0,5253.32,533066.9,1513947.0
3621,142.757,3420,2001,1506,5272,3,3,0,9747.5,525727.9,1561764.0
3623,110.802,6567,2000,1329,10344,3,7,0,12714.62,497357.5,1549449.0
3625,108.748,7208,2001,1050,9163,3,30,1,6702.01,550462.5,1515617.0
3630,234.618,8674,2002,2691,8251,4,9,1,19356.85,598157.3,1525969.0
3631,132.052,186,2001,1349,6050,3,1,0,20945.54,534892.9,1462355.0
3634,137.999,1545,2003,1359,9375,3,14,0,11087.15,498443.2,1531603.0
3635,98.024,3853,2004,1160,6982,3,22,0,20739.69,491227.0,1583359.0
3637,131.225,2625,2005,1676,25905,3,15,0,10723.23,516307.2,1561018.0
3639,163.15,8657,2003,1861,6173,3,0,0,21108.76,528736.3,1462089.0
3640,114.089,7553,2001,1497,5520,3,12,0,16849.98,590101.2,1529101.0
3641,216.92,4702,2002,2862,8737,4,3,0,19356.15,598283.6,1534260.0
3642,167.472,1302,2005,1648,9204,4,12,0,12634.43,571591.3,1511902.0
3644,252.157,94,2000,3267,10004,4,0,1,13354.24,491029.7,1529730.0
3646,129.891,773,2000,1641,5500,3,0,0,19044.49,518130.4,1470868.0
3647,73.207,7049,2000,1276,9583,3,42,0,9315.73,509210.7,1547773.0
3648,168.569,1833,2004,1881,8604,4,0,0,19692.23,472510.3,1548196.0
3649,187.628,7919,2004,1756,6325,3,4,0,10826.59,504747.7,1512197.0
3650,177.494,5875,2002,1831,8313,3,16,0,13370.25,500759.2,1503453.0
3651,67.001,5063,2000,1260,6349,3,35,0,19741.42,491413.3,1579183.0
3655,77.99,2702,2004,1212,1962,3,12,0,21898.17,462970.6,1531751.0
3656,96.805,3332,2003,1272,4087,3,14,0,17546.32,537151.3,1473558.0
3657,311.327,7727,2004,2363,3958,3,1,0,16072.57,496169.5,1495218.0
3659,178.284,6449,2002,2345,8942,4,0,0,12937.12,493208.5,1539469.0
3660,687.329,9037,2001,5448,20534,4,5,1,15882.66,491684.3,1501857.0
3661,245.49,2934,2005,1105,6348,2,25,0,5656.86,542258.6,1548115.0
3662,145.629,6511,2004,1092,9434,3,24,0,10080.13,549013.9,1560988.0
3663,56.932,7372,2002,780,28173,1,21,0,9879.88,514972.7,1556732.0
3665,136.23,4152,2001,1873,8227,3,14,0,17164.75,514193.3,1478682.0
3666,87.303,6904,2004,948,7295,3,19,0,20594.43,490592.6,1582194.0
3669,149.135,8822,2001,2142,5580,4,3,1,12970.86,504764.6,1561229.0
3670,78.859,8641,2000,1092,5312,2,11,0,16912.6,524271.6,1476606.0
3671,87.482,22,2000,1200,8352,3,28,0,15169.85,486504.7,1543046.0
3674,113.283,9921,2002,1134,6942,3,2,0,9789.6,562254.3,1514349.0
3675,127.55,6676,2004,1399,5454,3,19,0,10804.57,567181.9,1516565.0
3677,150.288,6811,2000,1784,12363,3,0,1,12457.22,494165.3,1535264.0
3679,101.71,5970,2000,1226,6609,3,6,0,12543.59,569375.4,1508696.0
3680,139.655,8595,2002,1718,13622,4,17,1,16425.74,520005.2,1479269.0
3681,365.723,9327,2003,2280,22143,3,11,1,6672.54,537495.6,1509361.0
3683,110.537,1059,2002,1134,6925,3,0,0,20379.02,489828.6,1580571.0
3684,137.35,3655,2004,1688,7162,4,4,0,19350.09,471417.5,1534425.0
3689,147.565,1989,2000,2066,8902,4,0,0,11538.57,497847.7,1539225.0
3690,316.942,1434,2004,3207,7666,4,0,0,20850.18,473229.4,1501312.0
3691,269.086,1281,2003,2805,17759,3,4,1,18195.3,475285.7,1526656.0
3692,146.668,2810,2002,1796,7819,3,8,0,18633.97,595959.3,1529090.0
3693,89.677,4591,2001,1349,5498,3,12,0,10351.37,559966.8,1508237.0
3694,175.283,4693,2001,2496,7875,4,2,0,12717.32,493866.3,1539050.0
3695,192.199,7778,2004,1937,6601,4,4,0,20332.94,601560.4,1532116.0
3696,227.636,6285,2005,1782,7158,3,20,0,4567.56,534490.4,1546084.0
3697,108.511,4703,2003,1113,5980,3,19,0,11634.49,496654.1,1530823.0
3698,92.952,6297,2003,1138,6891,3,20,0,9912.87,562450.0,1513895.0
3699,206.631,6468,2003,2152,14828,3,18,1,9034.02,548544.6,1504808.0
3700,180.961,601,2003,1826,6250,3,6,1,19697.8,599446.6,1528907.0
3701,186.056,7445,2004,2226,7913,4,0,0,22697.22,461451.2,1518250.0
3702,159.379,9900,2002,1784,10509,3,0,0,21344.81,604170.4,1521089.0
3703,30.585,2745,2001,624,16950,2,42,0,19775.47,470091.0,1535607.0
3705,306.894,9852,2003,2822,21934,5,7,1,20580.59,468873.2,1516567.0
3706,126.046,2392,2003,1642,6601,3,0,0,22019.53,488612.1,1586648.0
3707,64.694,4498,2000,1379,7498,3,41,0,8963.79,510657.8,1547856.0
3708,257.998,2414,2005,2337,5834,4,5,1,20463.11,544562.5,1464647.0
3709,128.58,1568,2003,1637,6818,3,3,0,21881.74,491843.1,1588621.0
3711,91.055,9977,2003,1343,8250,3,13,0,5971.04,547156.3,1515858.0
3713,174.265,1124,2003,1588,10223,3,8,0,4533.8,536597.4,1516322.0
3714,183.419,604,2002,2600,8259,4,7,1,19089.91,519923.5,1470246.0
3715,149.211,3521,2002,2176,6796,3,0,0,23999.38,478723.0,1586371.0
3716,956.689,1996,2004,4574,13791,4,0,1,16428.91,496345.7,1493339.0
3717,956.263,9426,2002,3725,20654,4,1,1,6897.96,548690.6,1549002.0
3719,414.336,9191,2000,4518,16633,6,0,1,19202.29,596856.5,1519910.0
3720,275.35,9857,2003,2800,8988,3,0,0,14213.3,570753.4,1501333.0
3721,154.233,6479,2001,2400,16713,4,21,1,11387.23,572093.9,1528169.0
3723,192.206,2485,2003,2231,9968,4,0,0,22377.29,462112.8,1520856.0
3725,156.811,4299,2001,2233,9543,4,2,0,18910.63,596650.4,1536660.0
3726,117.352,9849,2000,1816,23099,3,9,0,9744.39,518931.2,1558853.0
3727,218.591,3796,2004,2027,10046,3,14,1,11664.36,497359.3,1523289.0
3730,374.809,3367,2004,3375,15616,4,0,0,26737.23,487116.7,1604743.0
3732,345.401,8538,2004,3698,10286,5,0,1,18881.66,476780.7,1552765.0
3733,135.838,8982,2001,1915,10650,3,10,0,12811.32,497654.9,1550730.0
3736,107.523,5695,2000,1430,2340,3,0,0,20547.61,535714.0,1463667.0
3737,123.143,2929,2004,802,9438,2,26,0,6265.62,529299.2,1550902.0
3740,88.66,4029,2002,1150,7190,2,28,0,10439.44,565055.5,1514952.0
3742,327.679,9596,2004,2818,9859,5,6,1,19464.41,598083.3,1522117.0
3743,266.353,5396,2004,2370,11450,4,7,1,11896.52,496523.4,1523579.0
3744,211.561,5106,2001,2366,7958,4,2,1,18942.8,596952.8,1533665.0
3746,123.69,5221,2001,2029,11713,3,16,1,11216.36,504984.1,1552637.0
3747,94.314,6571,2004,1072,12101,3,35,0,6576.66,516332.9,1519984.0
3750,108.16,2858,2000,1252,6035,3,7,0,16670.6,529584.6,1476638.0
3751,82.773,380,2001,2050,11375,3,11,0,20540.56,468085.1,1540521.0
3752,103.432,8222,2005,1161,8124,3,45,0,15335.58,487292.3,1547612.0
3754,121.252,767,2001,1779,7069,3,0,0,19758.43,470112.4,1535077.0
3755,166.142,1567,2002,1749,6292,4,0,0,22826.23,608990.6,1520450.0
3756,54.611,8805,2004,672,17615,2,43,0,18750.9,497807.3,1580250.0
3757,211.113,9316,2004,2373,12852,3,1,0,22088.11,484945.3,1583693.0
3758,342.83,847,2002,3131,20597,3,0,1,11787.95,498044.8,1519135.0
3759,224.056,2261,2002,2184,8329,4,0,0,16549.9,481053.7,1523499.0
3761,181.314,8197,2002,1910,22451,4,11,0,20198.24,498738.0,1586696.0
3762,190.013,4951,2005,1884,5461,3,5,0,21787.86,492405.6,1588657.0
3764,208.726,8875,2000,2655,7277,4,0,0,17093.04,513325.0,1479287.0
3765,214.972,9946,2001,1638,12350,3,11,0,4140.82,536890.1,1544535.0
3768,90.167,444,2001,1014,7900,3,18,0,9835.59,562305.9,1514144.0
3770,243.534,449,2003,2788,14008,4,0,0,18919.71,479765.5,1502413.0
3771,138.396,978,2004,1632,8477,4,7,0,18086.03,503377.7,1581433.0
3772,232.419,2087,2001,2052,8296,4,0,1,20021.5,543475.8,1465958.0
3773,87.341,990,2002,1086,5480,3,10,0,13549.72,490378.1,1532098.0
3774,204.292,1503,2002,1902,94476,3,0,0,29934.07,631109.2,1511525.0
3778,127.198,2210,2003,1661,7875,3,11,0,6000.78,530421.2,1511905.0
3779,112.444,5429,2004,1181,6999,3,23,0,20210.54,599571.4,1545556.0
3781,117.967,9705,2001,1033,9269,2,25,0,2588.83,542871.0,1528333.0
3782,132.171,9463,2004,1402,5998,3,3,0,15756.75,586192.1,1537166.0
3784,186.922,2417,2003,1908,5688,3,0,0,22236.26,462462.0,1521728.0
3785,174.58,8675,2001,2576,6991,3,0,0,16032.31,586110.9,1519286.0
3786,820.162,3735,2005,3452,15480,2,20,0,8427.73,548809.3,1554969.0
3787,133.11,5305,2002,1609,5276,3,8,1,13866.63,580317.6,1532705.0
3789,961.901,1756,2003,4487,15000,4,2,1,6991.91,548576.7,1549476.0
3792,65.683,588,2002,794,6999,2,17,0,5150.13,535806.8,1547972.0
3793,371.665,279,2002,2331,10232,5,28,1,6797.15,550446.6,1547034.0
3794,186.794,7735,2003,1784,7299,3,5,1,20580.64,523254.2,1464553.0
3795,156.093,3380,2002,1960,5878,4,10,0,15081.11,582457.0,1517604.0
3796,118.324,9335,2004,1200,5486,3,11,0,16848.12,534188.8,1475807.0
3797,117.747,1482,2003,1783,9758,3,17,0,11375.65,499676.9,1543654.0
3798,81.98,3838,2001,1008,8796,2,19,0,16091.35,485121.4,1548939.0
3799,68.166,1844,2001,1436,15599,2,71,0,15858.8,484148.1,1542916.0
3800,133.879,1417,2000,1634,10453,3,5,0,22105.95,486655.3,1585342.0
3801,574.539,4173,2001,4758,29379,5,13,1,16822.0,491867.5,1496432.0
3802,98.37,8098,2003,1216,721,2,0,0,10180.71,518064.0,1559996.0
3803,57.287,3748,2001,984,7094,2,42,0,7798.73,511438.9,1541483.0
3804,81.09,8548,2002,1146,3200,3,8,0,7478.87,535940.9,1555618.0
3806,186.994,2042,2004,2200,5624,5,3,0,16879.22,541715.9,1476130.0
3807,89.779,6847,2002,1170,5051,3,7,0,20951.17,466085.1,1532238.0
3808,325.892,5478,2005,3100,10561,5,14,0,17794.14,593061.9,1526592.0
3810,92.727,2106,2001,1321,10992,3,17,0,17409.75,505253.2,1579981.0
3811,249.953,6275,2005,2280,6603,3,3,1,21187.19,535043.6,1461563.0
3812,162.662,2195,2003,1972,9266,4,0,0,14170.97,576580.3,1510592.0
3813,121.221,4665,2000,1790,5532,4,0,0,21681.69,489946.7,1586310.0
3814,189.741,413,2002,2090,8050,4,0,0,9815.09,502857.8,1527221.0
3815,225.611,2438,2002,2206,13806,4,12,0,9730.12,503668.5,1524145.0
3816,102.537,1635,2002,1090,7290,3,8,0,11475.25,572099.6,1536548.0
3817,90.379,4243,2000,1361,5616,3,0,0,19497.07,470849.8,1531592.0
3818,1733.653,9992,2002,5471,92046,4,3,1,16874.16,497616.3,1489558.0
3819,83.553,1223,2003,1406,6233,6,36,0,5850.14,515741.8,1529089.0
3822,136.234,9318,2001,2120,9131,4,4,0,21455.28,602205.5,1551584.0
3824,88.265,7902,2000,1222,4500,3,4,0,17808.47,502491.7,1579778.0
3825,65.632,63,2003,1216,1966,3,10,0,22018.09,462569.0,1531795.0
3826,85.256,8521,2000,1608,7459,3,30,0,9139.47,555063.4,1508948.0
3827,148.093,2287,2001,2035,8240,4,0,0,21269.66,535258.1,1461293.0
3828,113.43,5002,2002,1609,8186,3,20,0,9782.07,562298.5,1547728.0
3831,37.156,935,2001,704,13939,2,41,0,4001.53,541683.8,1519891.0
3833,144.164,5965,2004,2393,16395,4,40,1,7666.66,524864.3,1554199.0
3835,145.436,3361,2000,1531,11471,3,44,1,6820.39,551752.9,1545756.0
3837,524.789,4411,2003,3405,8520,5,2,1,1997.7,539317.6,1526312.0
3840,63.265,5718,2000,864,10373,2,30,0,19011.89,595979.1,1543542.0
3841,153.957,5641,2001,1898,7874,3,0,0,13033.31,492967.2,1539812.0
3843,93.204,3336,2001,1120,7744,3,20,1,9824.47,519933.1,1559690.0
3847,183.284,4058,2004,1986,5499,4,0,0,19615.96,544111.7,1467391.0
3848,180.468,7197,2001,1803,8419,3,2,1,22110.1,511319.4,1462450.0
3849,160.038,1421,2003,1898,9347,3,18,0,7490.68,550168.4,1511880.0
3850,407.686,7595,2001,4147,18515,4,10,1,18434.88,493429.3,1486984.0
3852,309.641,6871,2002,3147,98998,4,7,1,28717.1,628402.4,1519658.0
3853,271.862,7921,2004,1953,10125,4,44,0,4488.32,537272.3,1545633.0
3854,158.868,7452,2004,1441,5200,3,11,0,16079.75,505182.8,1574751.0
3855,282.311,1578,2005,2236,7987,4,4,0,21124.52,604016.4,1526545.0
3856,129.428,2539,2004,1285,6300,3,0,0,16578.84,482287.3,1545212.0
3859,258.596,3209,2004,2465,20002,4,17,1,10949.45,503419.1,1513653.0
3861,320.271,188,2003,2241,10680,4,33,1,11305.47,550491.4,1564737.0
3862,117.276,5423,2003,1591,7875,3,17,0,11327.61,499208.1,1541715.0
3863,472.977,9862,2003,2967,13500,4,38,0,4371.65,540818.5,1544145.0
3864,166.429,3884,2002,1733,5515,3,0,0,23189.16,609864.3,1518335.0
3865,111.63,6337,2001,1338,7314,3,18,0,10525.14,542402.9,1497393.0
3866,309.462,1484,2004,1341,10854,3,56,0,1987.18,539044.5,1526115.0
3868,269.825,9047,2004,2476,22205,3,2,0,18238.05,575603.2,1487270.0
